email,access_token,user_id
yveltal@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiJjMGQwZWZlZi04YjJmLTQ4NTYtYTZjZi1kZjFiMTc1MzVkMjkiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDA3LCJpYXQiOjE3NjQzMTQ4MDcsImVtYWlsIjoieXZlbHRhbEBpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiWXZlbHRhbCIsIm5pbSI6IjE4MTI2MDMxIiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDgwN31dLCJzZXNzaW9uX2lkIjoiMWE0MTQxNDgtNzMzYy00MTIwLThjOWMtOTBiMDhlOWRjMWZkIiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.LhRmUiHmJh7pF3e7Up0VxRP6cmxH-VnFI5huBzhSzx4,c0d0efef-8b2f-4856-a6cf-df1b17535d29
zygarde@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiJhMjIwYTg1NC1iMzcxLTQ1MjgtOGY1My1kMDY4MTMyM2FiYzIiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDEyLCJpYXQiOjE3NjQzMTQ4MTIsImVtYWlsIjoienlnYXJkZUBpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiWnlnYXJkZSIsIm5pbSI6IjE4MTI2MDMyIiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDgxMX1dLCJzZXNzaW9uX2lkIjoiYjFmNTE0MGYtYjVjNS00MGE5LWE3YWYtMTgwYzQzYTA0MzEwIiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.sjRGTE35eoFmFmp0JDM2I628sqwsXLy2yYSUPEUI9-M,a220a854-b371-4528-8f53-d0681323abc2
solgaleo@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiIzMTUxYzY0My1kYmM5LTQyYmMtODU0My04MGZiNThkZGIxZjUiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDEyLCJpYXQiOjE3NjQzMTQ4MTIsImVtYWlsIjoic29sZ2FsZW9AaXRiLmFjLmlkIiwicGhvbmUiOiIiLCJhcHBfbWV0YWRhdGEiOnsicHJvdmlkZXIiOiJlbWFpbCIsInByb3ZpZGVycyI6WyJlbWFpbCJdfSwidXNlcl9tZXRhZGF0YSI6eyJlbWFpbF92ZXJpZmllZCI6dHJ1ZSwibmFtZSI6IlNvbGdhbGVvIiwibmltIjoiMTgxMjYwMzMiLCJyb2xlIjoic3R1ZGVudCJ9LCJyb2xlIjoiYXV0aGVudGljYXRlZCIsImFhbCI6ImFhbDEiLCJhbXIiOlt7Im1ldGhvZCI6InBhc3N3b3JkIiwidGltZXN0YW1wIjoxNzY0MzE0ODEyfV0sInNlc3Npb25faWQiOiIxNzRjN2ZlZi1mMTcwLTRlM2ItOGVkZS1lZjA0NDE1OWY2Y2IiLCJpc19hbm9ueW1vdXMiOmZhbHNlfQ.Ovs2Ea-epy_qRd6LXgmLW4HUcIwItAS92XEBZGu1miU,3151c643-dbc9-42bc-8543-80fb58ddb1f5
lunala@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI5ZTRjNTIzOS0zZDVmLTRlOTctYTZkNC1jMTY3YmQ1OGYwNjciLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDE0LCJpYXQiOjE3NjQzMTQ4MTQsImVtYWlsIjoibHVuYWxhQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJMdW5hbGEiLCJuaW0iOiIxODEyNjAzNCIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ4MTR9XSwic2Vzc2lvbl9pZCI6IjY4NmY1MWNjLTQ2ZDYtNDk3ZS1iZWU5LTliOGY0ZGQ1NDhmNSIsImlzX2Fub255bW91cyI6ZmFsc2V9.U6DhgrncO_SCqJv3qMCRquLWjFixvctzdXz1y3T8WK8,9e4c5239-3d5f-4e97-a6d4-c167bd58f067
necrozma@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI2NmExNDYyMy04OTE0LTQ5Y2YtYTgxOS1jM2JmZjM3MDczZDkiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDE1LCJpYXQiOjE3NjQzMTQ4MTUsImVtYWlsIjoibmVjcm96bWFAaXRiLmFjLmlkIiwicGhvbmUiOiIiLCJhcHBfbWV0YWRhdGEiOnsicHJvdmlkZXIiOiJlbWFpbCIsInByb3ZpZGVycyI6WyJlbWFpbCJdfSwidXNlcl9tZXRhZGF0YSI6eyJlbWFpbF92ZXJpZmllZCI6dHJ1ZSwibmFtZSI6Ik5lY3Jvem1hIiwibmltIjoiMTgxMjYwMzUiLCJyb2xlIjoic3R1ZGVudCJ9LCJyb2xlIjoiYXV0aGVudGljYXRlZCIsImFhbCI6ImFhbDEiLCJhbXIiOlt7Im1ldGhvZCI6InBhc3N3b3JkIiwidGltZXN0YW1wIjoxNzY0MzE0ODE1fV0sInNlc3Npb25faWQiOiI4MzU3OTVmNC0xZGQ4LTQzYWUtOTE5Ny02YzAwYWQyOWNiZWYiLCJpc19hbm9ueW1vdXMiOmZhbHNlfQ.LJBe9GvTr__d9b6Bm9ctFQb1DeWNtNmr4BN6Q770vxo,66a14623-8914-49cf-a819-c3bff37073d9
zacian@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiIyNzBmYTA3MS1iODI3LTQ3NTYtOTYzMi1mY2UwYjIxYjVlM2MiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDE2LCJpYXQiOjE3NjQzMTQ4MTYsImVtYWlsIjoiemFjaWFuQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJaYWNpYW4iLCJuaW0iOiIxODEyNjAzNiIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ4MTZ9XSwic2Vzc2lvbl9pZCI6ImM5MTc5OWNlLWFmMjktNDUyMC04OTZiLWMzMmYzMmJhMTM5NSIsImlzX2Fub255bW91cyI6ZmFsc2V9.5MMTyG-hoECpLFzddkQ5uoPKt6lYSK2iYTi5wFAg8Kw,270fa071-b827-4756-9632-fce0b21b5e3c
zamazenta@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiJmN2JjM2VmYy05OWM4LTRlMDMtYWFhOC01Zjc1YWYzNzdjODYiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDE3LCJpYXQiOjE3NjQzMTQ4MTcsImVtYWlsIjoiemFtYXplbnRhQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJaYW1hemVudGEiLCJuaW0iOiIxODEyNjAzNyIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ4MTd9XSwic2Vzc2lvbl9pZCI6ImYxMzc1NjlmLTdmNTEtNDQxOS1iY2MzLWMzYTE4NTlkYjYwNiIsImlzX2Fub255bW91cyI6ZmFsc2V9.ZL2gra7D0S9Kkh8j_bDIO2bWOKm7y96j6NfiHlXCQoI,f7bc3efc-99c8-4e03-aaa8-5f75af377c86
eternatus@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiJhMmJjYmUyOS00Yjg3LTRmOGQtYmU0MC05OGYyYmM5OTliMDgiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDE4LCJpYXQiOjE3NjQzMTQ4MTgsImVtYWlsIjoiZXRlcm5hdHVzQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJFdGVybmF0dXMiLCJuaW0iOiIxODEyNjAzOCIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ4MTh9XSwic2Vzc2lvbl9pZCI6ImE5YWViY2IzLTNjNGQtNGM3YS1hYWQzLTVmODE2NGY5NDVjMCIsImlzX2Fub255bW91cyI6ZmFsc2V9.i6aisV19i1X_aV8uwa35aC_-vs-n3UoGDmzQG8A1HRM,a2bcbe29-4b87-4f8d-be40-98f2bc999b08
kubfu@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI3NjE3NDE5MC04MDdkLTRmNzgtYmVjOS05OGRkNTgxMWYxMjgiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDE5LCJpYXQiOjE3NjQzMTQ4MTksImVtYWlsIjoia3ViZnVAaXRiLmFjLmlkIiwicGhvbmUiOiIiLCJhcHBfbWV0YWRhdGEiOnsicHJvdmlkZXIiOiJlbWFpbCIsInByb3ZpZGVycyI6WyJlbWFpbCJdfSwidXNlcl9tZXRhZGF0YSI6eyJlbWFpbF92ZXJpZmllZCI6dHJ1ZSwibmFtZSI6Ikt1YmZ1IiwibmltIjoiMTgxMjYwMzkiLCJyb2xlIjoic3R1ZGVudCJ9LCJyb2xlIjoiYXV0aGVudGljYXRlZCIsImFhbCI6ImFhbDEiLCJhbXIiOlt7Im1ldGhvZCI6InBhc3N3b3JkIiwidGltZXN0YW1wIjoxNzY0MzE0ODE5fV0sInNlc3Npb25faWQiOiI5Y2Q3MWJlNC01NzYyLTRjN2ItYWI3OC0wOWIyYmRhZjE0MTciLCJpc19hbm9ueW1vdXMiOmZhbHNlfQ.OOJZyUXWuHxqTNntFe9PsZxQMyLb87HZWauOJ0sHyck,76174190-807d-4f78-bec9-98dd5811f128
urshifu@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI4NDkzMzJiYi1kYWFiLTQ5ODctODMzZi01MWMwYmI3MWFlM2EiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDIzLCJpYXQiOjE3NjQzMTQ4MjMsImVtYWlsIjoidXJzaGlmdUBpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiVXJzaGlmdSIsIm5pbSI6IjE4MTI2MDQwIiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDgyM31dLCJzZXNzaW9uX2lkIjoiNTdlM2M0NDUtNTY3MS00MmRmLWJhNDUtMGRmYThiYmJmODU4IiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.J_cy5xHCXE-1wBHxXNRBHzh2Uu_Z1HnY8S6nq3OkcYw,849332bb-daab-4987-833f-51c0bb71ae3a
calyrex@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiJiMTI2ZDJiNi05MmJmLTQ1NWYtOWI2MC03NGY1M2RmNTUyMDgiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDI0LCJpYXQiOjE3NjQzMTQ4MjQsImVtYWlsIjoiY2FseXJleEBpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiQ2FseXJleCIsIm5pbSI6IjE4MTI2MDQxIiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDgyNH1dLCJzZXNzaW9uX2lkIjoiZmIxMmZjODUtYmNjOS00YmU3LWIxZjUtNzdhNGNiYmVjZTc1IiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.u7cOCc4ZYUwYf6ZJ_5CUVyHvnrQdo31o6tjAvZnAOHs,b126d2b6-92bf-455f-9b60-74f53df55208
articuno@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiIwNjI1OWY0ZS00NzI4LTRlMzctYTkwMC1iYThhMjkwODA5ZjgiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDI1LCJpYXQiOjE3NjQzMTQ4MjUsImVtYWlsIjoiYXJ0aWN1bm9AaXRiLmFjLmlkIiwicGhvbmUiOiIiLCJhcHBfbWV0YWRhdGEiOnsicHJvdmlkZXIiOiJlbWFpbCIsInByb3ZpZGVycyI6WyJlbWFpbCJdfSwidXNlcl9tZXRhZGF0YSI6eyJlbWFpbF92ZXJpZmllZCI6dHJ1ZSwibmFtZSI6IkFydGljdW5vIiwibmltIjoiMTgxMjYwNDIiLCJyb2xlIjoic3R1ZGVudCJ9LCJyb2xlIjoiYXV0aGVudGljYXRlZCIsImFhbCI6ImFhbDEiLCJhbXIiOlt7Im1ldGhvZCI6InBhc3N3b3JkIiwidGltZXN0YW1wIjoxNzY0MzE0ODI1fV0sInNlc3Npb25faWQiOiIzZjEwZWQzYi1lOTJhLTQxNTItYjRkOS05MTI0NGI4YjgwYTEiLCJpc19hbm9ueW1vdXMiOmZhbHNlfQ._zAI-uPuBZvRiE94oNPLg2HykQnDJuoQDNDlJcWOSds,06259f4e-4728-4e37-a900-ba8a290809f8
zapdos@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiJmMGUxM2RmZi04ZjA3LTRjM2YtODljMi0yYWIxNGNjZjE0ZDQiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDI3LCJpYXQiOjE3NjQzMTQ4MjcsImVtYWlsIjoiemFwZG9zQGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJaYXBkb3MiLCJuaW0iOiIxODEyNjA0MyIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ4Mjd9XSwic2Vzc2lvbl9pZCI6IjU3OWU5OGQ2LWY3YWEtNDdhYi04NmQyLWRjZTliMDlkYWFiYiIsImlzX2Fub255bW91cyI6ZmFsc2V9.hvk73VPn2go89DsqJYZLIaeRjnbF2_CPuXaMMGsNNfo,f0e13dff-8f07-4c3f-89c2-2ab14ccf14d4
moltres@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI1Y2M3OWNmZS1kNmFlLTQ1NTUtYmZmMS1lZjVhYTRlOTdjYjAiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDI4LCJpYXQiOjE3NjQzMTQ4MjgsImVtYWlsIjoibW9sdHJlc0BpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiTW9sdHJlcyIsIm5pbSI6IjE4MTI2MDQ0Iiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDgyOH1dLCJzZXNzaW9uX2lkIjoiMDBmYjBmNjMtNTVkOC00YjkyLWJmNzUtMWRhMWJlZTc1YTgwIiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.U-jpkAESOWD_SD_7VtQ975fHT88ZMet8CNy1V8BqvvQ,5cc79cfe-d6ae-4555-bff1-ef5aa4e97cb0
raikou@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI0ZGFlY2NlMS00MTU1LTQ4NWEtODZhMS03MjczMmVlNGJlMTYiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDI5LCJpYXQiOjE3NjQzMTQ4MjksImVtYWlsIjoicmFpa291QGl0Yi5hYy5pZCIsInBob25lIjoiIiwiYXBwX21ldGFkYXRhIjp7InByb3ZpZGVyIjoiZW1haWwiLCJwcm92aWRlcnMiOlsiZW1haWwiXX0sInVzZXJfbWV0YWRhdGEiOnsiZW1haWxfdmVyaWZpZWQiOnRydWUsIm5hbWUiOiJSYWlrb3UiLCJuaW0iOiIxODEyNjA0NSIsInJvbGUiOiJzdHVkZW50In0sInJvbGUiOiJhdXRoZW50aWNhdGVkIiwiYWFsIjoiYWFsMSIsImFtciI6W3sibWV0aG9kIjoicGFzc3dvcmQiLCJ0aW1lc3RhbXAiOjE3NjQzMTQ4Mjl9XSwic2Vzc2lvbl9pZCI6IjljYmZlOTg4LTQ0MTItNGI5MS05ZjNmLTBhZDc3ZjNhMTZmMSIsImlzX2Fub255bW91cyI6ZmFsc2V9.zMtvVreop6Nf0Z3CuGRSWY54kRPEUh01ZHlBMh7EpSQ,4daecce1-4155-485a-86a1-72732ee4be16
entei@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiJlYTlmZTM2Mi05ZjY3LTQ4NTktYWU5Zi0yZmVjZTRkYWViZTYiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDMxLCJpYXQiOjE3NjQzMTQ4MzEsImVtYWlsIjoiZW50ZWlAaXRiLmFjLmlkIiwicGhvbmUiOiIiLCJhcHBfbWV0YWRhdGEiOnsicHJvdmlkZXIiOiJlbWFpbCIsInByb3ZpZGVycyI6WyJlbWFpbCJdfSwidXNlcl9tZXRhZGF0YSI6eyJlbWFpbF92ZXJpZmllZCI6dHJ1ZSwibmFtZSI6IkVudGVpIiwibmltIjoiMTgxMjYwNDYiLCJyb2xlIjoic3R1ZGVudCJ9LCJyb2xlIjoiYXV0aGVudGljYXRlZCIsImFhbCI6ImFhbDEiLCJhbXIiOlt7Im1ldGhvZCI6InBhc3N3b3JkIiwidGltZXN0YW1wIjoxNzY0MzE0ODMxfV0sInNlc3Npb25faWQiOiJhZGIyMDlmOS03Y2RkLTRhOTctYWE0Zi1jYzJmYTExMjgyNTQiLCJpc19hbm9ueW1vdXMiOmZhbHNlfQ.NoSEO4LEShwcEMqElwnfiGuACBXeqBNkX2v-iL2D3pI,ea9fe362-9f67-4859-ae9f-2fece4daebe6
suicune@itb.ac.id,eyJhbGciOiJIUzI1NiIsImtpZCI6InFzNGg5M0tidXdvaHN0N2ciLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJodHRwczovL3J2bWhob3FoZmhkdGNybm5haWd4LnN1cGFiYXNlLmNvL2F1dGgvdjEiLCJzdWIiOiI5ODRmZWMyZS1mNmFkLTQxMmMtYTk3OS0wODY5MWYyZDkwMjEiLCJhdWQiOiJhdXRoZW50aWNhdGVkIiwiZXhwIjoxNzY0MzE4NDMyLCJpYXQiOjE3NjQzMTQ4MzIsImVtYWlsIjoic3VpY3VuZUBpdGIuYWMuaWQiLCJwaG9uZSI6IiIsImFwcF9tZXRhZGF0YSI6eyJwcm92aWRlciI6ImVtYWlsIiwicHJvdmlkZXJzIjpbImVtYWlsIl19LCJ1c2VyX21ldGFkYXRhIjp7ImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJuYW1lIjoiU3VpY3VuZSIsIm5pbSI6IjE4MTI2MDQ3Iiwicm9sZSI6InN0dWRlbnQifSwicm9sZSI6ImF1dGhlbnRpY2F0ZWQiLCJhYWwiOiJhYWwxIiwiYW1yIjpbeyJtZXRob2QiOiJwYXNzd29yZCIsInRpbWVzdGFtcCI6MTc2NDMxNDgzMn1dLCJzZXNzaW9uX2lkIjoiNmM3MDBjZmItZmYyZi00ZTY1LWI2MjgtODBkMmFlY2ZmMGZkIiwiaXNfYW5vbnltb3VzIjpmYWxzZX0.XMr3lTgMgMNsK1kFnznyVXIv600nNQGtbTliS2KV6N4,984fec2e-f6ad-412c-a979-08691f2d9021
